Sale ID,Date,Shop,Product,Quantity,Unit price
S000001520,2021-01-15,shop_0,HOO_56,1.0,49.0
S000001521,2021-01-14,shop_1,SHO_57,1.0,60.0
S000001522,2021-01-13,shop_2,SHO_58,1.0,60.0
S000001523,2021-01-12,shop_3,SHO_59,2.0,60.0
S000001524,2021-01-11,shop_4,SHO_60,1.0,60.0
S000001525,2021-01-10,shop_5,TAB_0,3.0,210.0
S000001526,2021-01-09,shop_6,TAB_1,1.0,300.0
S000001527,2021-01-08,shop_7,CHA_2,2.0,60.0
S000001528,2021-01-07,shop_8,BED_3,2.0,150.0
S000001529,2021-01-06,shop_9,BED_4,1.0,300.0
S000001530,2021-02-04,shop_10,BED_5,1.0,395.0
S000001531,2021-02-03,shop_11,BED_6,1.0,440.0
S000001532,2021-02-02,shop_12,TSH_7,4.0,20.0
S000001533,2021-02-01,shop_13,TSH_8,1.0,20.0
S000001534,2021-01-31,shop_14,TSH_9,1.0,22.0
S000001535,2021-01-30,shop_15,TSH_10,1.0,24.0
S000001536,2021-01-29,shop_16,TSH_11,2.0,24.0
S000001537,2021-01-28,shop_17,HOO_12,1.0,45.0
S000001538,2021-01-27,shop_18,HOO_13,3.0,48.0
S000001539,2021-01-26,shop_19,HOO_14,1.0,49.0
S000001540,2021-01-25,shop_20,SHO_15,2.0,60.0
S000001541,2021-01-24,shop_21,SHO_16,2.0,60.0
S000001542,2021-01-23,shop_22,SHO_17,1.0,60.0
S000001543,2021-01-22,shop_23,SHO_18,1.0,60.0
S000001544,2021-01-21,shop_24,SHO_19,1.0,60.0
S000001545,2021-01-20,shop_25,SHO_20,4.0,60.0
S000001546,2021-01-19,shop_26,TAB_21,1.0,210.0
S000001547,2021-01-18,shop_27,TAB_22,1.0,300.0
S000001548,2021-01-17,shop_28,CHA_23,1.0,60.0
S000001549,2021-01-16,shop_29,BED_24,2.0,150.0
S000001550,2021-01-15,shop_30,BED_25,1.0,300.0
S000001551,2021-01-14,shop_31,BED_26,3.0,395.0
S000001552,2021-01-13,shop_32,BED_27,1.0,440.0
S000001553,2021-01-12,shop_33,TSH_28,2.0,20.0
S000001554,2021-01-11,shop_34,TSH_29,2.0,20.0
S000001555,2021-01-10,shop_35,TSH_30,1.0,22.0
S000001556,2021-01-09,shop_36,TSH_31,1.0,24.0
S000001557,2021-01-08,shop_37,TSH_32,1.0,24.0
S000001558,2021-01-07,shop_38,HOO_33,4.0,45.0
S000001559,2021-01-06,shop_39,HOO_34,1.0,48.0
S000001560,2021-02-04,shop_0,HOO_35,1.0,49.0
S000001561,2021-02-03,shop_1,SHO_36,1.0,60.0
S000001562,2021-02-02,shop_2,SHO_37,2.0,60.0
S000001563,2021-02-01,shop_3,SHO_38,1.0,60.0
S000001564,2021-01-31,shop_4,SHO_39,3.0,60.0
S000001565,2021-01-30,shop_5,SHO_40,1.0,60.0
S000001566,2021-01-29,shop_6,SHO_41,2.0,60.0
S000001567,2021-01-28,shop_7,TAB_42,2.0,210.0
S000001568,2021-01-27,shop_8,TAB_43,1.0,300.0
S000001569,2021-01-26,shop_9,CHA_44,1.0,60.0
S000001570,2021-01-25,shop_10,BED_45,1.0,150.0
S000001571,2021-01-24,shop_11,BED_46,4.0,300.0
S000001572,2021-01-23,shop_12,BED_47,1.0,395.0
S000001573,2021-01-22,shop_13,BED_48,1.0,440.0
S000001574,2021-01-21,shop_14,TSH_49,1.0,20.0
S000001575,2021-01-20,shop_15,TSH_50,2.0,20.0
S000001576,2021-01-19,shop_16,TSH_51,1.0,22.0
S000001577,2021-01-18,shop_17,TSH_52,3.0,24.0
S000001578,2021-01-17,shop_18,TSH_53,1.0,24.0
S000001579,2021-01-16,shop_19,HOO_54,2.0,45.0
S000001580,2021-01-15,shop_20,HOO_55,2.0,48.0
S000001581,2021-01-14,shop_21,HOO_56,1.0,49.0
S000001582,2021-01-13,shop_22,SHO_57,1.0,60.0
S000001583,2021-01-12,shop_23,SHO_58,1.0,60.0
S000001584,2021-01-11,shop_24,SHO_59,4.0,60.0
S000001585,2021-01-10,shop_25,SHO_60,1.0,60.0
S000001586,2021-01-09,shop_26,TAB_0,1.0,210.0
S000001587,2021-01-08,shop_27,TAB_1,1.0,300.0
S000001588,2021-01-07,shop_28,CHA_2,2.0,60.0
S000001589,2021-01-06,shop_29,BED_3,1.0,150.0
S000001590,2021-02-04,shop_30,BED_4,3.0,300.0
S000001591,2021-02-03,shop_31,BED_5,1.0,395.0
S000001592,2021-02-02,shop_32,BED_6,2.0,440.0
S000001593,2021-02-01,shop_33,TSH_7,2.0,20.0
S000001594,2021-01-31,shop_34,TSH_8,1.0,20.0
S000001595,2021-01-30,shop_35,TSH_9,1.0,22.0
S000001596,2021-01-29,shop_36,TSH_10,1.0,24.0
S000001597,2021-01-28,shop_37,TSH_11,4.0,24.0
S000001598,2021-01-27,shop_38,HOO_12,1.0,45.0
S000001599,2021-01-26,shop_39,HOO_13,1.0,48.0
S000001600,2021-01-25,shop_0,HOO_14,1.0,49.0
S000001601,2021-01-24,shop_1,SHO_15,2.0,60.0
S000001602,2021-01-23,shop_2,SHO_16,1.0,60.0
S000001603,2021-01-22,shop_3,SHO_17,3.0,60.0
S000001604,2021-01-21,shop_4,SHO_18,1.0,60.0
S000001605,2021-01-20,shop_5,SHO_19,2.0,60.0
S000001606,2021-01-19,shop_6,SHO_20,2.0,60.0
S000001607,2021-01-18,shop_7,TAB_21,1.0,210.0
S000001608,2021-01-17,shop_8,TAB_22,1.0,300.0
S000001609,2021-01-16,shop_9,CHA_23,1.0,60.0
S000001610,2021-01-15,shop_10,BED_24,4.0,150.0
S000001611,2021-01-14,shop_11,BED_25,1.0,300.0
S000001612,2021-01-13,shop_12,BED_26,1.0,395.0
S000001613,2021-01-12,shop_13,BED_27,1.0,440.0
S000001614,2021-01-11,shop_14,TSH_28,2.0,20.0
S000001615,2021-01-10,shop_15,TSH_29,1.0,20.0
S000001616,2021-01-09,shop_16,TSH_30,3.0,22.0
S000001617,2021-01-08,shop_17,TSH_31,1.0,24.0
S000001618,2021-01-07,shop_18,TSH_32,2.0,24.0
S000001619,2021-01-06,shop_19,HOO_33,2.0,45.0
S000001620,2021-02-04,shop_20,HOO_34,1.0,48.0
S000001621,2021-02-03,shop_21,HOO_35,1.0,49.0
S000001622,2021-02-02,shop_22,SHO_36,1.0,60.0
S000001623,2021-02-01,shop_23,SHO_37,4.0,60.0
S000001624,2021-01-31,shop_24,SHO_38,1.0,60.0
S000001625,2021-01-30,shop_25,SHO_39,1.0,60.0
S000001626,2021-01-29,shop_26,SHO_40,1.0,60.0
S000001627,2021-01-28,shop_27,SHO_41,2.0,60.0
S000001628,2021-01-27,shop_28,TAB_42,1.0,210.0
S000001629,2021-01-26,shop_29,TAB_43,3.0,300.0
S000001630,2021-01-25,shop_30,CHA_44,1.0,60.0
S000001631,2021-01-24,shop_31,BED_45,2.0,150.0
S000001632,2021-01-23,shop_32,BED_46,2.0,300.0
S000001633,2021-01-22,shop_33,BED_47,1.0,395.0
S000001634,2021-01-21,shop_34,BED_48,1.0,440.0
S000001635,2021-01-20,shop_35,TSH_49,1.0,20.0
S000001636,2021-01-19,shop_36,TSH_50,4.0,20.0
S000001637,2021-01-18,shop_37,TSH_51,1.0,22.0
S000001638,2021-01-17,shop_38,TSH_52,1.0,24.0
S000001639,2021-01-16,shop_39,TSH_53,1.0,24.0
S000001640,2021-01-15,shop_0,HOO_54,2.0,45.0
S000001641,2021-01-14,shop_1,HOO_55,1.0,48.0
S000001642,2021-01-13,shop_2,HOO_56,3.0,49.0
S000001643,2021-01-12,shop_3,SHO_57,1.0,60.0
S000001644,2021-01-11,shop_4,SHO_58,2.0,60.0
S000001645,2021-01-10,shop_5,SHO_59,2.0,60.0
S000001646,2021-01-09,shop_6,SHO_60,1.0,60.0
S000001647,2021-01-08,shop_7,TAB_0,1.0,210.0
S000001648,2021-01-07,shop_8,TAB_1,1.0,300.0
S000001649,2021-01-06,shop_9,CHA_2,4.0,60.0
S000001650,2021-02-04,shop_10,BED_3,1.0,150.0
S000001651,2021-02-03,shop_11,BED_4,1.0,300.0
S000001652,2021-02-02,shop_12,BED_5,1.0,395.0
S000001653,2021-02-01,shop_13,BED_6,2.0,440.0
S000001654,2021-01-31,shop_14,TSH_7,1.0,20.0
S000001655,2021-01-30,shop_15,TSH_8,3.0,20.0
S000001656,2021-01-29,shop_16,TSH_9,1.0,22.0
S000001657,2021-01-28,shop_17,TSH_10,2.0,24.0
S000001658,2021-01-27,shop_18,TSH_11,2.0,24.0
S000001659,2021-01-26,shop_19,HOO_12,1.0,45.0
S000001660,2021-01-25,shop_20,HOO_13,1.0,48.0
S000001661,2021-01-24,shop_21,HOO_14,1.0,49.0
S000001662,2021-01-23,shop_22,SHO_15,4.0,60.0
S000001663,2021-01-22,shop_23,SHO_16,1.0,60.0
S000001664,2021-01-21,shop_24,SHO_17,1.0,60.0
S000001665,2021-01-20,shop_25,SHO_18,1.0,60.0
S000001666,2021-01-19,shop_26,SHO_19,2.0,60.0
S000001667,2021-01-18,shop_27,SHO_20,1.0,60.0
S000001668,2021-01-17,shop_28,TAB_21,3.0,210.0
S000001669,2021-01-16,shop_29,TAB_22,1.0,300.0
S000001670,2021-01-15,shop_30,CHA_23,2.0,60.0
S000001671,2021-01-14,shop_31,BED_24,2.0,150.0
S000001672,2021-01-13,shop_32,BED_25,1.0,300.0
S000001673,2021-01-12,shop_33,BED_26,1.0,395.0
S000001674,2021-01-11,shop_34,BED_27,1.0,440.0
S000001675,2021-01-10,shop_35,TSH_28,4.0,20.0
S000001676,2021-01-09,shop_36,TSH_29,1.0,20.0
S000001677,2021-01-08,shop_37,TSH_30,1.0,22.0
S000001678,2021-01-07,shop_38,TSH_31,1.0,24.0
S000001679,2021-01-06,shop_39,TSH_32,2.0,24.0
S000001680,2021-02-04,shop_0,HOO_33,1.0,45.0
S000001681,2021-02-03,shop_1,HOO_34,3.0,48.0
S000001682,2021-02-02,shop_2,HOO_35,1.0,49.0
S000001683,2021-02-01,shop_3,SHO_36,2.0,60.0
S000001684,2021-01-31,shop_4,SHO_37,2.0,60.0
S000001685,2021-01-30,shop_5,SHO_38,1.0,60.0
S000001686,2021-01-29,shop_6,SHO_39,1.0,60.0
S000001687,2021-01-28,shop_7,SHO_40,1.0,60.0
S000001688,2021-01-27,shop_8,SHO_41,4.0,60.0
S000001689,2021-01-26,shop_9,TAB_42,1.0,210.0
S000001690,2021-01-25,shop_10,TAB_43,1.0,300.0
S000001691,2021-01-24,shop_11,CHA_44,1.0,60.0
S000001692,2021-01-23,shop_12,BED_45,2.0,150.0
S000001693,2021-01-22,shop_13,BED_46,1.0,300.0
S000001694,2021-01-21,shop_14,BED_47,3.0,395.0
S000001695,2021-01-20,shop_15,BED_48,1.0,440.0
S000001696,2021-01-19,shop_16,TSH_49,2.0,20.0
S000001697,2021-01-18,shop_17,TSH_50,2.0,20.0
S000001698,2021-01-17,shop_18,TSH_51,1.0,22.0
S000001699,2021-01-16,shop_19,TSH_52,1.0,24.0
S000001700,2021-01-15,shop_20,TSH_53,1.0,24.0
S000001701,2021-01-14,shop_21,HOO_54,4.0,45.0
S000001702,2021-01-13,shop_22,HOO_55,1.0,48.0
S000001703,2021-01-12,shop_23,HOO_56,1.0,49.0
S000001704,2021-01-11,shop_24,SHO_57,1.0,60.0
S000001705,2021-01-10,shop_25,SHO_58,2.0,60.0
S000001706,2021-01-09,shop_26,SHO_59,1.0,60.0
S000001707,2021-01-08,shop_27,SHO_60,3.0,60.0
S000001708,2021-01-07,shop_28,TAB_0,1.0,210.0
S000001709,2021-01-06,shop_29,TAB_1,2.0,300.0
S000001710,2021-02-04,shop_30,CHA_2,2.0,60.0
S000001711,2021-02-03,shop_31,BED_3,1.0,150.0
S000001712,2021-02-02,shop_32,BED_4,1.0,300.0
S000001713,2021-02-01,shop_33,BED_5,1.0,395.0
S000001714,2021-01-31,shop_34,BED_6,4.0,440.0
S000001715,2021-01-30,shop_35,TSH_7,1.0,20.0
S000001716,2021-01-29,shop_36,TSH_8,1.0,20.0
S000001717,2021-01-28,shop_37,TSH_9,1.0,22.0
S000001718,2021-01-27,shop_38,TSH_10,2.0,24.0
S000001719,2021-01-26,shop_39,TSH_11,1.0,24.0
S000001720,2021-01-25,shop_0,HOO_12,3.0,45.0
S000001721,2021-01-24,shop_1,HOO_13,1.0,48.0
S000001722,2021-01-23,shop_2,HOO_14,2.0,49.0
S000001723,2021-01-22,shop_3,SHO_15,2.0,60.0
S000001724,2021-01-21,shop_4,SHO_16,1.0,60.0
S000001725,2021-01-20,shop_5,SHO_17,1.0,60.0
S000001726,2021-01-19,shop_6,SHO_18,1.0,60.0
S000001727,2021-01-18,shop_7,SHO_19,4.0,60.0
S000001728,2021-01-17,shop_8,SHO_20,1.0,60.0
S000001729,2021-01-16,shop_9,TAB_21,1.0,210.0
S000001730,2021-01-15,shop_10,TAB_22,1.0,300.0
S000001731,2021-01-14,shop_11,CHA_23,2.0,60.0
S000001732,2021-01-13,shop_12,BED_24,1.0,150.0
S000001733,2021-01-12,shop_13,BED_25,3.0,300.0
S000001734,2021-01-11,shop_14,BED_26,1.0,395.0
S000001735,2021-01-10,shop_15,BED_27,2.0,440.0
S000001736,2021-01-09,shop_16,TSH_28,2.0,20.0
S000001737,2021-01-08,shop_17,TSH_29,1.0,20.0
S000001738,2021-01-07,shop_18,TSH_30,1.0,22.0
S000001739,2021-01-06,shop_19,TSH_31,1.0,24.0
S000001740,2021-02-04,shop_20,TSH_32,4.0,24.0
S000001741,2021-02-03,shop_21,HOO_33,1.0,45.0
S000001742,2021-02-02,shop_22,HOO_34,1.0,48.0
S000001743,2021-02-01,shop_23,HOO_35,1.0,49.0
S000001744,2021-01-31,shop_24,SHO_36,2.0,60.0
S000001745,2021-01-30,shop_25,SHO_37,1.0,60.0
S000001746,2021-01-29,shop_26,SHO_38,3.0,60.0
S000001747,2021-01-28,shop_27,SHO_39,1.0,60.0
S000001748,2021-01-27,shop_28,SHO_40,2.0,60.0
S000001749,2021-01-26,shop_29,SHO_41,2.0,60.0
S000001750,2021-01-25,shop_30,TAB_42,1.0,210.0
S000001751,2021-01-24,shop_31,TAB_43,1.0,300.0
S000001752,2021-01-23,shop_32,CHA_44,1.0,60.0
S000001753,2021-01-22,shop_33,BED_45,4.0,150.0
S000001754,2021-01-21,shop_34,BED_46,1.0,300.0
S000001755,2021-01-20,shop_35,BED_47,1.0,395.0
S000001756,2021-01-19,shop_36,BED_48,1.0,440.0
S000001757,2021-01-18,shop_37,TSH_49,2.0,20.0
S000001758,2021-01-17,shop_38,TSH_50,1.0,20.0
S000001759,2021-01-16,shop_39,TSH_51,3.0,22.0
S000001760,2021-01-15,shop_0,TSH_52,1.0,24.0
S000001761,2021-01-14,shop_1,TSH_53,2.0,24.0
S000001762,2021-01-13,shop_2,HOO_54,2.0,45.0
S000001763,2021-01-12,shop_3,HOO_55,1.0,48.0
S000001764,2021-01-11,shop_4,HOO_56,1.0,49.0
S000001765,2021-01-10,shop_5,SHO_57,1.0,60.0
S000001766,2021-01-09,shop_6,SHO_58,4.0,60.0
S000001767,2021-01-08,shop_7,SHO_59,1.0,60.0
S000001768,2021-01-07,shop_8,SHO_60,1.0,60.0
S000001769,2021-01-06,shop_9,TAB_0,1.0,210.0
S000001770,2021-02-04,shop_10,TAB_1,2.0,300.0
S000001771,2021-02-03,shop_11,CHA_2,1.0,60.0
S000001772,2021-02-02,shop_12,BED_3,3.0,150.0
S000001773,2021-02-01,shop_13,BED_4,1.0,300.0
S000001774,2021-01-31,shop_14,BED_5,2.0,395.0
S000001775,2021-01-30,shop_15,BED_6,2.0,440.0
S000001776,2021-01-29,shop_16,TSH_7,1.0,20.0
S000001777,2021-01-28,shop_17,TSH_8,1.0,20.0
S000001778,2021-01-27,shop_18,TSH_9,1.0,22.0
S000001779,2021-01-26,shop_19,TSH_10,4.0,24.0
S000001780,2021-01-25,shop_20,TSH_11,1.0,24.0
S000001781,2021-01-24,shop_21,HOO_12,1.0,45.0
S000001782,2021-01-23,shop_22,HOO_13,1.0,48.0
S000001783,2021-01-22,shop_23,HOO_14,2.0,49.0
S000001784,2021-01-21,shop_24,SHO_15,1.0,60.0
S000001785,2021-01-20,shop_25,SHO_16,3.0,60.0
S000001786,2021-01-19,shop_26,SHO_17,1.0,60.0
S000001787,2021-01-18,shop_27,SHO_18,2.0,60.0
S000001788,2021-01-17,shop_28,SHO_19,2.0,60.0
S000001789,2021-01-16,shop_29,SHO_20,1.0,60.0
S000001790,2021-01-15,shop_30,TAB_21,1.0,210.0
S000001791,2021-01-14,shop_31,TAB_22,1.0,300.0
S000001792,2021-01-13,shop_32,CHA_23,4.0,60.0
S000001793,2021-01-12,shop_33,BED_24,1.0,150.0
S000001794,2021-01-11,shop_34,BED_25,1.0,300.0
S000001795,2021-01-10,shop_35,BED_26,1.0,395.0
S000001796,2021-01-09,shop_36,BED_27,2.0,440.0
S000001797,2021-01-08,shop_37,TSH_28,1.0,20.0
S000001798,2021-01-07,shop_38,TSH_29,3.0,20.0
S000001799,2021-01-06,shop_39,TSH_30,1.0,22.0
S000001800,2021-02-04,shop_0,TSH_31,2.0,24.0
S000001801,2021-02-03,shop_1,TSH_32,2.0,24.0
S000001802,2021-02-02,shop_2,HOO_33,1.0,45.0
S000001803,2021-02-01,shop_3,HOO_34,1.0,48.0
S000001804,2021-01-31,shop_4,HOO_35,1.0,49.0
S000001805,2021-01-30,shop_5,SHO_36,4.0,60.0
S000001806,2021-01-29,shop_6,SHO_37,1.0,60.0
S000001807,2021-01-28,shop_7,SHO_38,1.0,60.0
S000001808,2021-01-27,shop_8,SHO_39,1.0,60.0
S000001809,2021-01-26,shop_9,SHO_40,2.0,60.0
S000001810,2021-01-25,shop_10,SHO_41,1.0,60.0
S000001811,2021-01-24,shop_11,TAB_42,3.0,210.0
S000001812,2021-01-23,shop_12,TAB_43,1.0,300.0
S000001813,2021-01-22,shop_13,CHA_44,2.0,60.0
S000001814,2021-01-21,shop_14,BED_45,2.0,150.0
S000001815,2021-01-20,shop_15,BED_46,1.0,300.0
S000001816,2021-01-19,shop_16,BED_47,1.0,395.0
S000001817,2021-01-18,shop_17,BED_48,1.0,440.0
S000001818,2021-01-17,shop_18,TSH_49,4.0,20.0
S000001819,2021-01-16,shop_19,TSH_50,1.0,20.0
S000001820,2021-01-15,shop_20,TSH_51,1.0,22.0
S000001821,2021-01-14,shop_21,TSH_52,1.0,24.0
S000001822,2021-01-13,shop_22,TSH_53,2.0,24.0
S000001823,2021-01-12,shop_23,HOO_54,1.0,45.0
S000001824,2021-01-11,shop_24,HOO_55,3.0,48.0
S000001825,2021-01-10,shop_25,HOO_56,1.0,49.0
S000001826,2021-01-09,shop_26,SHO_57,2.0,60.0
S000001827,2021-01-08,shop_27,SHO_58,2.0,60.0
S000001828,2021-01-07,shop_28,SHO_59,1.0,60.0
S000001829,2021-01-06,shop_29,SHO_60,1.0,60.0
S000001830,2021-02-04,shop_30,TAB_0,1.0,210.0
S000001831,2021-02-03,shop_31,TAB_1,4.0,300.0
S000001832,2021-02-02,shop_32,CHA_2,1.0,60.0
S000001833,2021-02-01,shop_33,BED_3,1.0,150.0
S000001834,2021-01-31,shop_34,BED_4,1.0,300.0
S000001835,2021-01-30,shop_35,BED_5,2.0,395.0
S000001836,2021-01-29,shop_36,BED_6,1.0,440.0
S000001837,2021-01-28,shop_37,TSH_7,3.0,20.0
S000001838,2021-01-27,shop_38,TSH_8,1.0,20.0
S000001839,2021-01-26,shop_39,TSH_9,2.0,22.0
S000001840,2021-01-25,shop_0,TSH_10,2.0,24.0
S000001841,2021-01-24,shop_1,TSH_11,1.0,24.0
S000001842,2021-01-23,shop_2,HOO_12,1.0,45.0
S000001843,2021-01-22,shop_3,HOO_13,1.0,48.0
S000001844,2021-01-21,shop_4,HOO_14,4.0,49.0
S000001845,2021-01-20,shop_5,SHO_15,1.0,60.0
S000001846,2021-01-19,shop_6,SHO_16,1.0,60.0
S000001847,2021-01-18,shop_7,SHO_17,1.0,60.0
S000001848,2021-01-17,shop_8,SHO_18,2.0,60.0
S000001849,2021-01-16,shop_9,SHO_19,1.0,60.0
S000001850,2021-01-15,shop_10,SHO_20,3.0,60.0
S000001851,2021-01-14,shop_11,TAB_21,1.0,210.0
S000001852,2021-01-13,shop_12,TAB_22,2.0,300.0
S000001853,2021-01-12,shop_13,CHA_23,2.0,60.0
S000001854,2021-01-11,shop_14,BED_24,1.0,150.0
S000001855,2021-01-10,shop_15,BED_25,1.0,300.0
S000001856,2021-01-09,shop_16,BED_26,1.0,395.0
S000001857,2021-01-08,shop_17,BED_27,4.0,440.0
S000001858,2021-01-07,shop_18,TSH_28,1.0,20.0
S000001859,2021-01-06,shop_19,TSH_29,1.0,20.0
S000001860,2021-02-04,shop_20,TSH_30,1.0,22.0
S000001861,2021-02-03,shop_21,TSH_31,2.0,24.0
S000001862,2021-02-02,shop_22,TSH_32,1.0,24.0
S000001863,2021-02-01,shop_23,HOO_33,3.0,45.0
S000001864,2021-01-31,shop_24,HOO_34,1.0,48.0
S000001865,2021-01-30,shop_25,HOO_35,2.0,49.0
S000001866,2021-01-29,shop_26,SHO_36,2.0,60.0
S000001867,2021-01-28,shop_27,SHO_37,1.0,60.0
S000001868,2021-01-27,shop_28,SHO_38,1.0,60.0
S000001869,2021-01-26,shop_29,SHO_39,1.0,60.0
S000001870,2021-01-25,shop_30,SHO_40,4.0,60.0
S000001871,2021-01-24,shop_31,SHO_41,1.0,60.0
S000001872,2021-01-23,shop_32,TAB_42,1.0,210.0
S000001873,2021-01-22,shop_33,TAB_43,1.0,300.0
S000001874,2021-01-21,shop_34,CHA_44,2.0,60.0
S000001875,2021-01-20,shop_35,BED_45,1.0,150.0
S000001876,2021-01-19,shop_36,BED_46,3.0,300.0
S000001877,2021-01-18,shop_37,BED_47,1.0,395.0
S000001878,2021-01-17,shop_38,BED_48,2.0,440.0
S000001879,2021-01-16,shop_39,TSH_49,2.0,20.0
S000001880,2021-01-15,shop_0,TSH_50,1.0,20.0
S000001881,2021-01-14,shop_1,TSH_51,1.0,22.0
S000001882,2021-01-13,shop_2,TSH_52,1.0,24.0
S000001883,2021-01-12,shop_3,TSH_53,4.0,24.0
S000001884,2021-01-11,shop_4,HOO_54,1.0,45.0
S000001885,2021-01-10,shop_5,HOO_55,1.0,48.0
S000001886,2021-01-09,shop_6,HOO_56,1.0,49.0
S000001887,2021-01-08,shop_7,SHO_57,2.0,60.0
S000001888,2021-01-07,shop_8,SHO_58,1.0,60.0
S000001889,2021-01-06,shop_9,SHO_59,3.0,60.0
S000001890,2021-02-04,shop_10,SHO_60,1.0,60.0
S000001891,2021-02-03,shop_11,TAB_0,2.0,210.0
S000001892,2021-02-02,shop_12,TAB_1,2.0,300.0
S000001893,2021-02-01,shop_13,CHA_2,1.0,60.0
S000001894,2021-01-31,shop_14,BED_3,1.0,150.0
S000001895,2021-01-30,shop_15,BED_4,1.0,300.0
S000001896,2021-01-29,shop_16,BED_5,4.0,395.0
S000001897,2021-01-28,shop_17,BED_6,1.0,440.0
S000001898,2021-01-27,shop_18,TSH_7,1.0,20.0
S000001899,2021-01-26,shop_19,TSH_8,1.0,20.0
S000001900,2021-01-25,shop_20,TSH_9,2.0,22.0
S000001901,2021-01-24,shop_21,TSH_10,1.0,24.0
S000001902,2021-01-23,shop_22,TSH_11,3.0,24.0
S000001903,2021-01-22,shop_23,HOO_12,1.0,45.0
S000001904,2021-01-21,shop_24,HOO_13,2.0,48.0
S000001905,2021-01-20,shop_25,HOO_14,2.0,49.0
S000001906,2021-01-19,shop_26,SHO_15,1.0,60.0
S000001907,2021-01-18,shop_27,SHO_16,1.0,60.0
S000001908,2021-01-17,shop_28,SHO_17,1.0,60.0
S000001909,2021-01-16,shop_29,SHO_18,4.0,60.0
S000001910,2021-01-15,shop_30,SHO_19,1.0,60.0
S000001911,2021-01-14,shop_31,SHO_20,1.0,60.0
S000001912,2021-01-13,shop_32,TAB_21,1.0,210.0
S000001913,2021-01-12,shop_33,TAB_22,2.0,300.0
S000001914,2021-01-11,shop_34,CHA_23,1.0,60.0
S000001915,2021-01-10,shop_35,BED_24,3.0,150.0
S000001916,2021-01-09,shop_36,BED_25,1.0,300.0
S000001917,2021-01-08,shop_37,BED_26,2.0,395.0
S000001918,2021-01-07,shop_38,BED_27,2.0,440.0
S000001919,2021-01-06,shop_39,TSH_28,1.0,20.0
S000001920,2021-02-04,shop_0,TSH_29,1.0,20.0
S000001921,2021-02-03,shop_1,TSH_30,1.0,22.0
S000001922,2021-02-02,shop_2,TSH_31,4.0,24.0
S000001923,2021-02-01,shop_3,TSH_32,1.0,24.0
S000001924,2021-01-31,shop_4,HOO_33,1.0,45.0
S000001925,2021-01-30,shop_5,HOO_34,1.0,48.0
S000001926,2021-01-29,shop_6,HOO_35,2.0,49.0
S000001927,2021-01-28,shop_7,SHO_36,1.0,60.0
S000001928,2021-01-27,shop_8,SHO_37,3.0,60.0
S000001929,2021-01-26,shop_9,SHO_38,1.0,60.0
S000001930,2021-01-25,shop_10,SHO_39,2.0,60.0
S000001931,2021-01-24,shop_11,SHO_40,2.0,60.0
S000001932,2021-01-23,shop_12,SHO_41,1.0,60.0
S000001933,2021-01-22,shop_13,TAB_42,1.0,210.0
S000001934,2021-01-21,shop_14,TAB_43,1.0,300.0
S000001935,2021-01-20,shop_15,CHA_44,4.0,60.0
S000001936,2021-01-19,shop_16,BED_45,1.0,150.0
S000001937,2021-01-18,shop_17,BED_46,1.0,300.0
S000001938,2021-01-17,shop_18,BED_47,1.0,395.0
S000001939,2021-01-16,shop_19,BED_48,2.0,440.0
S000001940,2021-01-15,shop_20,TSH_49,1.0,20.0
S000001941,2021-01-14,shop_21,TSH_50,3.0,20.0
S000001942,2021-01-13,shop_22,TSH_51,1.0,22.0
S000001943,2021-01-12,shop_23,TSH_52,2.0,24.0
S000001944,2021-01-11,shop_24,TSH_53,2.0,24.0
S000001945,2021-01-10,shop_25,HOO_54,1.0,45.0
S000001946,2021-01-09,shop_26,HOO_55,1.0,48.0
S000001947,2021-01-08,shop_27,HOO_56,1.0,49.0
S000001948,2021-01-07,shop_28,SHO_57,4.0,60.0
S000001949,2021-01-06,shop_29,SHO_58,1.0,60.0
S000001950,2021-02-04,shop_30,SHO_59,1.0,60.0
S000001951,2021-02-03,shop_31,SHO_60,1.0,60.0
S000001952,2021-02-02,shop_32,TAB_0,2.0,210.0
S000001953,2021-02-01,shop_33,TAB_1,1.0,300.0
S000001954,2021-01-31,shop_34,CHA_2,3.0,60.0
S000001955,2021-01-30,shop_35,BED_3,1.0,150.0
S000001956,2021-01-29,shop_36,BED_4,2.0,300.0
S000001957,2021-01-28,shop_37,BED_5,2.0,395.0
S000001958,2021-01-27,shop_38,BED_6,1.0,440.0
S000001959,2021-01-26,shop_39,TSH_7,1.0,20.0
S000001960,2021-01-25,shop_0,TSH_8,1.0,20.0
S000001961,2021-01-24,shop_1,TSH_9,4.0,22.0
S000001962,2021-01-23,shop_2,TSH_10,1.0,24.0
S000001963,2021-01-22,shop_3,TSH_11,1.0,24.0
S000001964,2021-01-21,shop_4,HOO_12,1.0,45.0
S000001965,2021-01-20,shop_5,HOO_13,2.0,48.0
S000001966,2021-01-19,shop_6,HOO_14,1.0,49.0
S000001967,2021-01-18,shop_7,SHO_15,3.0,60.0
S000001968,2021-01-17,shop_8,SHO_16,1.0,60.0
S000001969,2021-01-16,shop_9,SHO_17,2.0,60.0
S000001970,2021-01-15,shop_10,SHO_18,2.0,60.0
S000001971,2021-01-14,shop_11,SHO_19,1.0,60.0
S000001972,2021-01-13,shop_12,SHO_20,1.0,60.0
